id,QID,tagSlug
4432,1499,queue
4433,1499,sliding-window
4434,1499,heap-priority-queue
4435,1499,monotonic-queue
4436,1500,hash-table
4437,1500,design
4438,1500,heap-priority-queue
4439,1500,data-stream
4440,1501,database
4441,1502,array
4442,1502,sorting
4443,1503,array
4444,1503,brainteaser
4445,1503,simulation
4446,1504,array
4447,1504,dynamic-programming
4448,1504,stack
4449,1504,matrix
4450,1504,monotonic-stack
4451,1505,string
4452,1505,greedy
4453,1505,binary-indexed-tree
4454,1505,segment-tree
4455,1506,hash-table
4456,1506,bit-manipulation
4457,1506,tree
4458,1506,depth-first-search
4459,1507,string
4460,1508,array
4461,1508,two-pointers
4462,1508,binary-search
4463,1508,sorting
4464,1509,array
4465,1509,greedy
4466,1509,sorting
4467,1510,math
4468,1510,dynamic-programming
4469,1510,game-theory
4470,1511,database
4471,1512,array
4472,1512,hash-table
4473,1512,math
4474,1512,counting
4475,1513,math
4476,1513,string
4477,1514,array
4478,1514,graph
4479,1514,heap-priority-queue
4480,1514,shortest-path
4481,1515,math
4482,1515,geometry
4483,1515,randomized
4484,1516,tree
4485,1516,depth-first-search
4486,1517,database
4487,1518,math
4488,1518,simulation
4489,1519,hash-table
4490,1519,tree
4491,1519,depth-first-search
4492,1519,breadth-first-search
4493,1519,counting
4494,1520,string
4495,1520,greedy
4496,1521,array
4497,1521,binary-search
4498,1521,bit-manipulation
4499,1521,segment-tree
4500,1522,tree
4501,1522,depth-first-search
4502,1523,math
4503,1524,array
4504,1524,math
4505,1524,dynamic-programming
4506,1524,prefix-sum
4507,1525,string
4508,1525,dynamic-programming
4509,1525,bit-manipulation
4510,1526,array
4511,1526,dynamic-programming
4512,1526,stack
4513,1526,greedy
4514,1526,monotonic-stack
4515,1527,database
4516,1528,array
4517,1528,string
4518,1529,string
4519,1529,greedy
4520,1530,tree
4521,1530,depth-first-search
4522,1530,binary-tree
4523,1531,string
4524,1531,dynamic-programming
4525,1532,database
4526,1533,array
4527,1533,binary-search
4528,1533,interactive
4529,1534,array
4530,1534,enumeration
4531,1535,array
4532,1535,simulation
4533,1536,array
4534,1536,greedy
4535,1536,matrix
4536,1537,array
4537,1537,two-pointers
4538,1537,dynamic-programming
4539,1537,greedy
4540,1538,array
4541,1538,math
4542,1538,interactive
4543,1539,array
4544,1539,binary-search
4545,1540,hash-table
4546,1540,string
4547,1541,string
4548,1541,stack
4549,1541,greedy
4550,1542,hash-table
4551,1542,string
4552,1542,bit-manipulation
4553,1543,database
4554,1544,string
4555,1544,stack
4556,1545,string
4557,1545,recursion
4558,1546,array
4559,1546,hash-table
4560,1546,greedy
4561,1546,prefix-sum
4562,1547,array
4563,1547,dynamic-programming
4564,1548,dynamic-programming
4565,1548,graph
4566,1549,database
4567,1550,array
4568,1551,math
4569,1552,array
4570,1552,binary-search
4571,1552,sorting
4572,1553,dynamic-programming
4573,1553,memoization
4574,1554,hash-table
4575,1554,string
4576,1554,rolling-hash
4577,1554,hash-function
4578,1555,database
4579,1556,string
4580,1557,graph
4581,1558,array
4582,1558,greedy
4583,1558,bit-manipulation
4584,1559,array
4585,1559,depth-first-search
4586,1559,breadth-first-search
4587,1559,union-find
4588,1559,matrix
4589,1560,array
4590,1560,simulation
4591,1561,array
4592,1561,math
4593,1561,greedy
4594,1561,sorting
4595,1561,game-theory
4596,1562,array
4597,1562,binary-search
4598,1562,simulation
4599,1563,array
4600,1563,math
4601,1563,dynamic-programming
4602,1563,game-theory
4603,1564,array
4604,1564,greedy
4605,1564,sorting
4606,1565,database
4607,1566,array
4608,1566,enumeration
4609,1567,array
4610,1567,dynamic-programming
4611,1567,greedy
4612,1568,array
4613,1568,depth-first-search
4614,1568,breadth-first-search
4615,1568,matrix
4616,1568,strongly-connected-component
4617,1569,array
4618,1569,math
4619,1569,divide-and-conquer
4620,1569,dynamic-programming
4621,1569,tree
4622,1569,union-find
4623,1569,binary-search-tree
4624,1569,memoization
4625,1569,combinatorics
4626,1569,binary-tree
4627,1570,array
4628,1570,hash-table
4629,1570,two-pointers
4630,1570,design
4631,1571,database
4632,1572,array
4633,1572,matrix
4634,1573,math
4635,1573,string
4636,1574,array
4637,1574,two-pointers
4638,1574,binary-search
4639,1574,stack
4640,1574,monotonic-stack
4641,1575,array
4642,1575,dynamic-programming
4643,1575,memoization
4644,1576,string
4645,1577,array
4646,1577,hash-table
4647,1577,math
4648,1577,two-pointers
4649,1578,array
4650,1578,string
4651,1578,dynamic-programming
4652,1578,greedy
4653,1579,union-find
4654,1579,graph
4655,1580,array
4656,1580,greedy
4657,1580,sorting
4658,1581,database
4659,1582,array
4660,1582,matrix
4661,1583,array
4662,1583,simulation
4663,1584,array
4664,1584,union-find
4665,1584,graph
4666,1584,minimum-spanning-tree
4667,1585,string
4668,1585,greedy
4669,1585,sorting
4670,1586,stack
4671,1586,tree
4672,1586,design
4673,1586,binary-search-tree
4674,1586,binary-tree
4675,1586,iterator
4676,1587,database
4677,1588,array
4678,1588,math
4679,1588,prefix-sum
4680,1589,array
4681,1589,greedy
4682,1589,sorting
4683,1589,prefix-sum
4684,1590,array
4685,1590,hash-table
4686,1590,prefix-sum
4687,1591,array
4688,1591,graph
4689,1591,topological-sort
4690,1591,matrix
4691,1592,string
4692,1593,hash-table
4693,1593,string
4694,1593,backtracking
4695,1594,array
4696,1594,dynamic-programming
4697,1594,matrix
4698,1595,array
4699,1595,dynamic-programming
4700,1595,bit-manipulation
4701,1595,matrix
4702,1595,bitmask
4703,1596,database
4704,1597,string
4705,1597,stack
4706,1597,tree
4707,1597,binary-tree
4708,1598,array
4709,1598,string
4710,1598,stack
4711,1599,array
4712,1599,simulation
4713,1600,hash-table
4714,1600,tree
4715,1600,depth-first-search
4716,1600,design
4717,1601,array
4718,1601,backtracking
4719,1601,bit-manipulation
4720,1601,enumeration
4721,1602,tree
4722,1602,breadth-first-search
4723,1602,binary-tree
4724,1603,design
4725,1603,simulation
4726,1603,counting
4727,1604,array
4728,1604,hash-table
4729,1604,string
4730,1604,sorting
4731,1605,array
4732,1605,greedy
4733,1605,matrix
4734,1606,array
4735,1606,greedy
4736,1606,heap-priority-queue
4737,1606,ordered-set
4738,1607,database
4739,1608,array
4740,1608,binary-search
4741,1608,sorting
4742,1609,tree
4743,1609,breadth-first-search
4744,1609,binary-tree
4745,1610,array
4746,1610,math
4747,1610,geometry
4748,1610,sliding-window
4749,1610,sorting
4750,1611,dynamic-programming
4751,1611,bit-manipulation
4752,1611,memoization
4753,1612,tree
4754,1612,depth-first-search
4755,1612,binary-tree
4756,1613,database
4757,1614,string
4758,1614,stack
4759,1615,graph
4760,1616,two-pointers
4761,1616,string
4762,1617,dynamic-programming
4763,1617,bit-manipulation
4764,1617,tree
4765,1617,enumeration
4766,1617,bitmask
4767,1618,array
4768,1618,string
4769,1618,binary-search
4770,1618,interactive
4771,1619,array
4772,1619,sorting
4773,1620,array
4774,1620,enumeration
4775,1621,math
4776,1621,dynamic-programming
4777,1622,math
4778,1622,design
4779,1622,segment-tree
4780,1623,database
4781,1624,hash-table
4782,1624,string
4783,1625,string
4784,1625,breadth-first-search
4785,1626,array
4786,1626,dynamic-programming
4787,1626,sorting
4788,1627,array
4789,1627,math
4790,1627,union-find
4791,1628,math
4792,1628,stack
4793,1628,tree
4794,1628,design
4795,1628,binary-tree
4796,1629,array
4797,1629,string
4798,1630,array
4799,1630,sorting
4800,1631,array
4801,1631,binary-search
4802,1631,depth-first-search
4803,1631,breadth-first-search
4804,1631,union-find
4805,1631,heap-priority-queue
4806,1631,matrix
4807,1632,array
4808,1632,greedy
4809,1632,union-find
4810,1632,graph
4811,1632,topological-sort
4812,1632,matrix
4813,1633,database
4814,1634,linked-list
4815,1634,math
4816,1634,two-pointers
4817,1635,database
4818,1636,array
4819,1636,hash-table
4820,1636,sorting
4821,1637,array
4822,1637,sorting
4823,1638,hash-table
4824,1638,string
4825,1638,dynamic-programming
4826,1639,array
4827,1639,string
4828,1639,dynamic-programming
4829,1640,array
4830,1640,hash-table
4831,1641,dynamic-programming
4832,1642,array
4833,1642,greedy
4834,1642,heap-priority-queue
4835,1643,array
4836,1643,math
4837,1643,dynamic-programming
4838,1643,combinatorics
4839,1644,tree
4840,1644,depth-first-search
4841,1644,binary-tree
4842,1645,database
4843,1646,array
4844,1646,dynamic-programming
4845,1646,simulation
4846,1647,hash-table
4847,1647,string
4848,1647,greedy
4849,1647,sorting
4850,1648,array
4851,1648,math
4852,1648,binary-search
4853,1648,greedy
4854,1648,sorting
4855,1648,heap-priority-queue
4856,1649,array
4857,1649,binary-search
4858,1649,divide-and-conquer
4859,1649,binary-indexed-tree
4860,1649,segment-tree
4861,1649,merge-sort
4862,1649,ordered-set
4863,1650,hash-table
4864,1650,tree
4865,1650,binary-tree
4866,1651,database
4867,1652,array
4868,1653,string
4869,1653,dynamic-programming
4870,1653,stack
4871,1654,array
4872,1654,dynamic-programming
4873,1654,breadth-first-search
4874,1655,array
4875,1655,dynamic-programming
4876,1655,backtracking
4877,1655,bit-manipulation
4878,1655,bitmask
4879,1656,array
4880,1656,hash-table
4881,1656,design
4882,1656,data-stream
4883,1657,hash-table
4884,1657,string
4885,1657,sorting
4886,1658,array
4887,1658,hash-table
4888,1658,binary-search
4889,1658,sliding-window
4890,1658,prefix-sum
4891,1659,dynamic-programming
4892,1659,bit-manipulation
4893,1659,memoization
4894,1659,bitmask
4895,1660,hash-table
4896,1660,tree
4897,1660,depth-first-search
4898,1660,breadth-first-search
4899,1660,binary-tree
4900,1661,database
4901,1662,array
4902,1662,string
4903,1663,string
4904,1663,greedy
4905,1664,array
4906,1664,dynamic-programming
4907,1665,array
4908,1665,greedy
4909,1665,sorting
4910,1666,tree
4911,1666,depth-first-search
4912,1666,binary-tree
4913,1667,database
4914,1668,string
4915,1668,string-matching
4916,1669,linked-list
4917,1670,array
4918,1670,linked-list
4919,1670,design
4920,1670,queue
4921,1670,data-stream
4922,1671,array
4923,1671,binary-search
4924,1671,dynamic-programming
4925,1671,greedy
4926,1672,array
4927,1672,matrix
4928,1673,array
4929,1673,stack
4930,1673,greedy
4931,1673,monotonic-stack
4932,1674,array
4933,1674,hash-table
4934,1674,prefix-sum
4935,1675,array
4936,1675,greedy
4937,1675,heap-priority-queue
4938,1675,ordered-set
4939,1676,tree
4940,1676,depth-first-search
4941,1676,binary-tree
4942,1677,database
4943,1678,string
4944,1679,array
4945,1679,hash-table
4946,1679,two-pointers
4947,1679,sorting
4948,1680,math
4949,1680,bit-manipulation
4950,1680,simulation
4951,1681,array
4952,1681,dynamic-programming
4953,1681,bit-manipulation
4954,1681,bitmask
4955,1682,string
4956,1682,dynamic-programming
4957,1683,database
4958,1684,array
4959,1684,hash-table
4960,1684,string
4961,1684,bit-manipulation
4962,1685,array
4963,1685,math
4964,1685,prefix-sum
4965,1686,array
4966,1686,math
4967,1686,greedy
4968,1686,sorting
4969,1686,heap-priority-queue
4970,1686,game-theory
4971,1687,array
4972,1687,dynamic-programming
4973,1687,segment-tree
4974,1687,queue
4975,1687,heap-priority-queue
4976,1687,monotonic-queue
4977,1688,math
4978,1688,simulation
4979,1689,string
4980,1689,greedy
4981,1690,array
4982,1690,math
4983,1690,dynamic-programming
4984,1690,game-theory
4985,1691,array
4986,1691,dynamic-programming
4987,1691,sorting
4988,1692,dynamic-programming
4989,1693,database
4990,1694,string
4991,1695,array
4992,1695,hash-table
4993,1695,sliding-window
4994,1696,array
4995,1696,dynamic-programming
4996,1696,queue
4997,1696,sliding-window
4998,1696,heap-priority-queue
4999,1696,monotonic-queue
5000,1697,array
5001,1697,union-find
5002,1697,graph
5003,1697,sorting
5004,1698,string
5005,1698,trie
5006,1698,rolling-hash
5007,1698,suffix-array
5008,1698,hash-function
5009,1699,database
5010,1700,array
5011,1700,stack
5012,1700,queue
5013,1700,simulation
5014,1701,array
5015,1701,simulation
5016,1702,string
5017,1702,greedy
5018,1703,array
5019,1703,greedy
5020,1703,sliding-window
5021,1703,prefix-sum
5022,1704,string
5023,1704,counting
5024,1705,array
5025,1705,greedy
5026,1705,heap-priority-queue
5027,1706,array
5028,1706,dynamic-programming
5029,1706,depth-first-search
5030,1706,matrix
5031,1706,simulation
5032,1707,array
5033,1707,bit-manipulation
5034,1707,trie
5035,1708,array
5036,1708,greedy
5037,1709,database
5038,1710,array
5039,1710,greedy
5040,1710,sorting
5041,1711,array
5042,1711,hash-table
5043,1712,array
5044,1712,two-pointers
5045,1712,binary-search
5046,1712,prefix-sum
5047,1713,array
5048,1713,hash-table
5049,1713,binary-search
5050,1713,greedy
5051,1714,array
5052,1714,dynamic-programming
5053,1715,database
5054,1716,math
5055,1717,string
5056,1717,stack
5057,1717,greedy
5058,1718,array
5059,1718,backtracking
5060,1719,tree
5061,1719,graph
5062,1720,array
5063,1720,bit-manipulation
5064,1721,linked-list
5065,1721,two-pointers
5066,1722,array
5067,1722,depth-first-search
5068,1722,union-find
5069,1723,array
5070,1723,dynamic-programming
5071,1723,backtracking
5072,1723,bit-manipulation
5073,1723,bitmask
5074,1724,union-find
5075,1724,graph
5076,1724,minimum-spanning-tree
5077,1725,array
5078,1726,array
5079,1726,hash-table
5080,1727,array
5081,1727,greedy
5082,1727,sorting
5083,1727,matrix
5084,1728,array
5085,1728,math
5086,1728,dynamic-programming
5087,1728,graph
5088,1728,topological-sort
5089,1728,memoization
5090,1728,matrix
5091,1728,game-theory
5092,1729,database
5093,1730,array
5094,1730,breadth-first-search
5095,1730,matrix
5096,1731,database
5097,1732,array
5098,1732,prefix-sum
5099,1733,array
5100,1733,greedy
5101,1734,array
5102,1734,bit-manipulation
5103,1735,array
5104,1735,math
5105,1735,dynamic-programming
5106,1735,combinatorics
5107,1735,number-theory
5108,1736,string
5109,1736,greedy
5110,1737,hash-table
5111,1737,string
5112,1737,counting
5113,1737,prefix-sum
5114,1738,array
5115,1738,divide-and-conquer
5116,1738,bit-manipulation
5117,1738,heap-priority-queue
5118,1738,matrix
5119,1738,prefix-sum
5120,1738,quickselect
5121,1739,math
5122,1739,binary-search
5123,1739,greedy
5124,1740,hash-table
5125,1740,tree
5126,1740,depth-first-search
5127,1740,breadth-first-search
5128,1740,binary-tree
5129,1741,database
5130,1742,hash-table
5131,1742,math
5132,1742,counting
5133,1743,array
5134,1743,hash-table
5135,1744,array
5136,1744,prefix-sum
5137,1745,string
5138,1745,dynamic-programming
5139,1746,array
5140,1746,dynamic-programming
5141,1747,database
5142,1748,array
5143,1748,hash-table
5144,1748,counting
5145,1749,array
5146,1749,dynamic-programming
5147,1750,two-pointers
5148,1750,string
5149,1751,array
5150,1751,binary-search
5151,1751,dynamic-programming
5152,1752,array
5153,1753,math
5154,1753,greedy
5155,1753,heap-priority-queue
5156,1754,two-pointers
5157,1754,string
5158,1754,greedy
5159,1755,array
5160,1755,two-pointers
5161,1755,dynamic-programming
5162,1755,bit-manipulation
5163,1755,bitmask
5164,1756,array
5165,1756,hash-table
5166,1756,stack
5167,1756,design
5168,1756,binary-indexed-tree
5169,1756,ordered-set
5170,1757,database
5171,1758,string
5172,1759,math
5173,1759,string
5174,1760,array
5175,1760,binary-search
5176,1761,graph
5177,1762,array
5178,1762,stack
5179,1762,monotonic-stack
5180,1763,hash-table
5181,1763,string
5182,1763,divide-and-conquer
5183,1763,bit-manipulation
5184,1763,sliding-window
5185,1764,array
5186,1764,greedy
5187,1764,string-matching
5188,1765,array
5189,1765,breadth-first-search
5190,1765,matrix
5191,1766,math
5192,1766,tree
5193,1766,depth-first-search
5194,1766,breadth-first-search
5195,1767,database
5196,1768,two-pointers
5197,1768,string
5198,1769,array
5199,1769,string
5200,1770,array
5201,1770,dynamic-programming
5202,1771,string
5203,1771,dynamic-programming
5204,1772,array
5205,1772,hash-table
5206,1772,string
5207,1772,sorting
5208,1773,array
5209,1773,string
5210,1774,array
5211,1774,dynamic-programming
5212,1774,backtracking
5213,1775,array
5214,1775,hash-table
5215,1775,greedy
5216,1775,counting
5217,1776,array
5218,1776,math
5219,1776,stack
5220,1776,heap-priority-queue
5221,1776,monotonic-stack
5222,1777,database
5223,1778,depth-first-search
5224,1778,breadth-first-search
5225,1778,graph
5226,1778,interactive
5227,1779,array
5228,1780,math
5229,1781,hash-table
5230,1781,string
5231,1781,counting
5232,1782,two-pointers
5233,1782,binary-search
5234,1782,graph
5235,1783,database
5236,1784,string
5237,1785,array
5238,1785,greedy
5239,1786,dynamic-programming
5240,1786,graph
5241,1786,topological-sort
5242,1786,heap-priority-queue
5243,1786,shortest-path
5244,1787,array
5245,1787,dynamic-programming
5246,1787,bit-manipulation
5247,1788,array
5248,1788,greedy
5249,1788,prefix-sum
5250,1789,database
5251,1790,hash-table
5252,1790,string
5253,1790,counting
5254,1791,graph
5255,1792,array
5256,1792,greedy
5257,1792,heap-priority-queue
5258,1793,array
5259,1793,two-pointers
5260,1793,binary-search
5261,1793,stack
5262,1793,monotonic-stack
5263,1794,hash-table
5264,1794,string
5265,1794,greedy
5266,1795,database
5267,1796,hash-table
5268,1796,string
5269,1797,hash-table
5270,1797,design
5271,1798,array
5272,1798,greedy
5273,1799,array
5274,1799,math
5275,1799,dynamic-programming
5276,1799,backtracking
5277,1799,bit-manipulation
5278,1799,number-theory
5279,1799,bitmask
5280,1800,array
5281,1801,array
5282,1801,heap-priority-queue
5283,1801,simulation
5284,1802,binary-search
5285,1802,greedy
5286,1803,array
5287,1803,bit-manipulation
5288,1803,trie
5289,1804,hash-table
5290,1804,string
5291,1804,design
5292,1804,trie
5293,1805,hash-table
5294,1805,string
5295,1806,array
5296,1806,math
5297,1806,simulation
5298,1807,array
5299,1807,hash-table
5300,1807,string
5301,1808,math
5302,1808,recursion
5303,1809,database
5304,1810,depth-first-search
5305,1810,breadth-first-search
5306,1810,graph
5307,1810,heap-priority-queue
5308,1810,interactive
5309,1811,database
5310,1812,math
5311,1812,string
5312,1813,array
5313,1813,two-pointers
5314,1813,string
5315,1814,array
5316,1814,hash-table
5317,1814,math
5318,1814,counting
5319,1815,array
5320,1815,dynamic-programming
5321,1815,bit-manipulation
5322,1815,memoization
5323,1815,bitmask
5324,1816,array
5325,1816,string
5326,1817,array
5327,1817,hash-table
5328,1818,array
5329,1818,binary-search
5330,1818,sorting
5331,1818,ordered-set
5332,1819,array
5333,1819,math
5334,1819,counting
5335,1819,number-theory
5336,1820,array
5337,1820,backtracking
5338,1820,matrix
5339,1821,database
5340,1822,array
5341,1822,math
5342,1823,array
5343,1823,math
5344,1823,recursion
5345,1823,queue
5346,1823,simulation
5347,1824,array
5348,1824,dynamic-programming
5349,1824,greedy
5350,1825,design
5351,1825,queue
5352,1825,heap-priority-queue
5353,1825,data-stream
5354,1825,ordered-set
5355,1826,array
5356,1826,two-pointers
5357,1827,array
5358,1827,greedy
5359,1828,array
5360,1828,math
5361,1828,geometry
5362,1829,array
5363,1829,bit-manipulation
5364,1829,prefix-sum
5365,1830,math
5366,1830,string
5367,1830,combinatorics
5368,1831,database
5369,1832,hash-table
5370,1832,string
5371,1833,array
5372,1833,greedy
5373,1833,sorting
5374,1834,array
5375,1834,sorting
5376,1834,heap-priority-queue
5377,1835,array
5378,1835,math
5379,1835,bit-manipulation
5380,1836,hash-table
5381,1836,linked-list
5382,1837,math
5383,1838,array
5384,1838,binary-search
5385,1838,greedy
5386,1838,sliding-window
5387,1838,sorting
5388,1838,prefix-sum
5389,1839,string
5390,1839,sliding-window
5391,1840,array
5392,1840,math
5393,1841,database
5394,1842,two-pointers
5395,1842,string
5396,1843,database
5397,1844,string
5398,1845,design
5399,1845,heap-priority-queue
5400,1846,array
5401,1846,greedy
5402,1846,sorting
5403,1847,array
5404,1847,binary-search
5405,1847,sorting
5406,1848,array
5407,1849,string
5408,1849,backtracking
5409,1850,two-pointers
5410,1850,string
5411,1850,greedy
5412,1851,array
5413,1851,binary-search
5414,1851,line-sweep
5415,1851,sorting
5416,1851,heap-priority-queue
5417,1852,array
5418,1852,hash-table
5419,1852,sliding-window
5420,1853,database
5421,1854,array
5422,1854,counting
5423,1855,array
5424,1855,two-pointers
5425,1855,binary-search
5426,1855,greedy
5427,1856,array
5428,1856,stack
5429,1856,monotonic-stack
5430,1856,prefix-sum
5431,1857,hash-table
5432,1857,dynamic-programming
5433,1857,graph
5434,1857,topological-sort
5435,1857,memoization
5436,1857,counting
5437,1858,depth-first-search
5438,1858,trie
5439,1859,string
5440,1859,sorting
5441,1860,simulation
5442,1861,array
5443,1861,two-pointers
5444,1861,matrix
5445,1862,array
5446,1862,math
5447,1862,binary-search
5448,1862,prefix-sum
5449,1863,array
5450,1863,math
5451,1863,backtracking
5452,1863,bit-manipulation
5453,1863,combinatorics
5454,1864,string
5455,1864,greedy
5456,1865,array
5457,1865,hash-table
5458,1865,design
5459,1866,math
5460,1866,dynamic-programming
5461,1866,combinatorics
5462,1867,database
5463,1868,array
5464,1868,two-pointers
5465,1869,string
5466,1870,array
5467,1870,binary-search
5468,1871,two-pointers
5469,1871,string
5470,1871,prefix-sum
5471,1872,array
5472,1872,math
5473,1872,dynamic-programming
5474,1872,prefix-sum
5475,1872,game-theory
5476,1873,database
5477,1874,array
5478,1874,greedy
5479,1874,sorting
5480,1875,database
5481,1876,hash-table
5482,1876,string
5483,1876,sliding-window
5484,1876,counting
5485,1877,array
5486,1877,two-pointers
5487,1877,greedy
5488,1877,sorting
5489,1878,array
5490,1878,math
5491,1878,sorting
5492,1878,heap-priority-queue
5493,1878,matrix
5494,1878,prefix-sum
5495,1879,array
5496,1879,dynamic-programming
5497,1879,bit-manipulation
5498,1879,bitmask
5499,1880,string
5500,1881,string
5501,1881,greedy
5502,1882,array
5503,1882,heap-priority-queue
5504,1883,array
5505,1883,dynamic-programming
5506,1884,math
5507,1884,dynamic-programming
5508,1885,array
5509,1885,binary-search
5510,1885,sorting
5511,1886,array
5512,1886,matrix
5513,1887,array
5514,1887,sorting
5515,1888,string
5516,1888,dynamic-programming
5517,1888,greedy
5518,1888,sliding-window
5519,1889,array
5520,1889,binary-search
5521,1889,sorting
5522,1889,prefix-sum
5523,1890,database
5524,1891,array
5525,1891,binary-search
5526,1892,database
5527,1893,array
5528,1893,hash-table
5529,1893,prefix-sum
5530,1894,array
5531,1894,binary-search
5532,1894,simulation
5533,1894,prefix-sum
5534,1895,array
5535,1895,matrix
5536,1895,prefix-sum
5537,1896,math
5538,1896,string
5539,1896,dynamic-programming
5540,1896,stack
5541,1897,hash-table
5542,1897,string
5543,1897,counting
5544,1898,array
5545,1898,string
5546,1898,binary-search
5547,1899,array
5548,1899,greedy
5549,1900,dynamic-programming
5550,1900,memoization
5551,1901,array
5552,1901,binary-search
5553,1901,matrix
5554,1902,tree
5555,1902,binary-search-tree
5556,1902,binary-tree
5557,1902,ordered-set
5558,1903,math
5559,1903,string
5560,1903,greedy
5561,1904,math
5562,1904,string
5563,1905,array
5564,1905,depth-first-search
5565,1905,breadth-first-search
5566,1905,union-find
5567,1905,matrix
5568,1906,array
5569,1906,hash-table
5570,1907,database
5571,1908,array
5572,1908,math
5573,1908,dynamic-programming
5574,1908,bit-manipulation
5575,1908,brainteaser
5576,1908,game-theory
5577,1909,array
5578,1910,string
5579,1911,array
5580,1911,dynamic-programming
5581,1912,array
5582,1912,hash-table
5583,1912,design
5584,1912,heap-priority-queue
5585,1912,ordered-set
5586,1913,array
5587,1913,sorting
5588,1914,array
5589,1914,matrix
5590,1914,simulation
5591,1915,hash-table
5592,1915,string
5593,1915,bit-manipulation
5594,1915,prefix-sum
5595,1916,math
5596,1916,dynamic-programming
5597,1916,tree
5598,1916,graph
5599,1916,topological-sort
5600,1916,combinatorics
5601,1917,database
5602,1918,array
5603,1918,binary-search
5604,1918,sliding-window
5605,1919,database
5606,1920,array
5607,1920,simulation
5608,1921,array
5609,1921,greedy
5610,1921,sorting
5611,1922,math
5612,1922,recursion
5613,1923,array
5614,1923,binary-search
5615,1923,rolling-hash
5616,1923,suffix-array
5617,1923,hash-function
5618,1924,array
5619,1924,math
5620,1924,geometry
5621,1925,math
5622,1925,enumeration
5623,1926,array
5624,1926,breadth-first-search
5625,1926,matrix
5626,1927,math
5627,1927,greedy
5628,1927,game-theory
5629,1928,dynamic-programming
5630,1928,graph
5631,1929,array
5632,1930,hash-table
5633,1930,string
5634,1930,prefix-sum
5635,1931,dynamic-programming
5636,1932,hash-table
5637,1932,binary-search
5638,1932,tree
5639,1932,depth-first-search
5640,1932,binary-tree
5641,1933,string
5642,1934,database
5643,1935,hash-table
5644,1935,string
5645,1936,array
5646,1936,greedy
5647,1937,array
5648,1937,dynamic-programming
5649,1938,array
5650,1938,bit-manipulation
5651,1938,trie
5652,1939,database
5653,1940,array
5654,1940,hash-table
5655,1940,counting
5656,1941,hash-table
5657,1941,string
5658,1941,counting
5659,1942,array
5660,1942,heap-priority-queue
5661,1942,ordered-set
5662,1943,array
5663,1943,prefix-sum
5664,1944,array
5665,1944,stack
5666,1944,monotonic-stack
5667,1945,string
5668,1945,simulation
5669,1946,array
5670,1946,string
5671,1946,greedy
5672,1947,array
5673,1947,dynamic-programming
5674,1947,backtracking
5675,1947,bit-manipulation
5676,1947,bitmask
5677,1948,array
5678,1948,hash-table
5679,1948,string
5680,1948,trie
5681,1948,hash-function
5682,1949,database
5683,1950,array
5684,1950,stack
5685,1950,monotonic-stack
5686,1951,database
5687,1952,math
5688,1953,array
5689,1953,greedy
5690,1954,math
5691,1954,binary-search
5692,1955,array
5693,1955,dynamic-programming
5694,1956,array
5695,1956,math
5696,1956,binary-search
5697,1956,geometry
5698,1956,enumeration
5699,1957,string
5700,1958,array
5701,1958,matrix
5702,1958,enumeration
5703,1959,array
5704,1959,dynamic-programming
5705,1960,string
5706,1960,rolling-hash
5707,1960,hash-function
5708,1961,array
5709,1961,string
5710,1962,array
5711,1962,heap-priority-queue
5712,1963,two-pointers
5713,1963,string
5714,1963,stack
5715,1963,greedy
5716,1964,array
5717,1964,binary-search
5718,1964,binary-indexed-tree
5719,1965,database
5720,1966,array
5721,1966,binary-search
5722,1967,string
5723,1968,array
5724,1968,greedy
5725,1968,sorting
5726,1969,math
5727,1969,greedy
5728,1969,recursion
5729,1970,array
5730,1970,binary-search
5731,1970,depth-first-search
5732,1970,breadth-first-search
5733,1970,union-find
5734,1970,matrix
5735,1971,depth-first-search
5736,1971,breadth-first-search
5737,1971,union-find
5738,1971,graph
5739,1972,database
5740,1973,tree
5741,1973,depth-first-search
5742,1973,binary-search-tree
5743,1973,binary-tree
5744,1974,string
5745,1974,greedy
5746,1975,array
5747,1975,greedy
5748,1975,matrix
5749,1976,dynamic-programming
5750,1976,graph
5751,1976,topological-sort
5752,1976,shortest-path
5753,1977,string
5754,1977,dynamic-programming
5755,1977,suffix-array
5756,1978,database
5757,1979,array
5758,1979,math
5759,1979,number-theory
5760,1980,array
5761,1980,string
5762,1980,backtracking
5763,1981,array
5764,1981,dynamic-programming
5765,1981,matrix
5766,1982,array
5767,1982,divide-and-conquer
5768,1983,array
5769,1983,hash-table
5770,1983,prefix-sum
5771,1984,array
5772,1984,sliding-window
5773,1984,sorting
5774,1985,array
5775,1985,string
5776,1985,divide-and-conquer
5777,1985,sorting
5778,1985,heap-priority-queue
5779,1985,quickselect
5780,1986,array
5781,1986,dynamic-programming
5782,1986,backtracking
5783,1986,bit-manipulation
5784,1986,bitmask
5785,1987,string
5786,1987,dynamic-programming
5787,1988,database
5788,1989,array
5789,1989,greedy
5790,1990,database
5791,1991,array
5792,1991,prefix-sum
5793,1992,array
5794,1992,depth-first-search
5795,1992,breadth-first-search
5796,1992,matrix
5797,1993,hash-table
5798,1993,tree
5799,1993,depth-first-search
5800,1993,breadth-first-search
5801,1993,design
5802,1994,array
5803,1994,math
5804,1994,dynamic-programming
5805,1994,bit-manipulation
