QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2098,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,Medium,38.286375916634505,True,"array,greedy,sorting",algorithms
2099,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,Easy,42.7635290543766,False,"array,hash-table,sorting,heap-priority-queue",algorithms
2100,Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,Medium,49.200830306175405,False,"array,dynamic-programming,prefix-sum",algorithms
2101,Detonate the Maximum Bombs,detonate-the-maximum-bombs,Medium,41.7578047325512,False,"array,math,depth-first-search,breadth-first-search,graph,geometry",algorithms
2102,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,Hard,66.08730339639844,False,"design,heap-priority-queue,data-stream,ordered-set",algorithms
2103,Rings and Rods,rings-and-rods,Easy,81.40083100144153,False,"hash-table,string",algorithms
2104,Sum of Subarray Ranges,sum-of-subarray-ranges,Medium,60.223412594721715,False,"array,stack,monotonic-stack",algorithms
2105,Watering Plants II,watering-plants-ii,Medium,49.869755963805865,False,"array,two-pointers,simulation",algorithms
2106,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,Hard,35.233805233805235,False,"array,binary-search,sliding-window,prefix-sum",algorithms
2107,Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,Medium,56.41025641025641,True,"array,hash-table,sliding-window",algorithms
2108,Find First Palindromic String in the Array,find-first-palindromic-string-in-the-array,Easy,78.65065483554456,False,"array,two-pointers,string",algorithms
2109,Adding Spaces to a String,adding-spaces-to-a-string,Medium,56.375349698569686,False,"array,string,simulation",algorithms
2110,Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,Medium,57.61395856052345,False,"array,math,dynamic-programming",algorithms
2111,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,Hard,37.83296036959503,False,"array,binary-search",algorithms
2112,The Airport With the Most Traffic,the-airport-with-the-most-traffic,Medium,71.29750982961993,True,database,database
2113,Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,Medium,72.85790313996807,True,array,algorithms
2114,Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,Easy,87.70124413433612,False,"array,string",algorithms
2115,Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,Medium,48.52446501419472,False,"array,hash-table,string,graph,topological-sort",algorithms
2116,Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,Medium,31.277610496934,False,"string,stack,greedy",algorithms
2117,Abbreviating the Product of a Range,abbreviating-the-product-of-a-range,Hard,28.004509582863584,False,math,algorithms
2118,Build the Equation,build-the-equation,Hard,57.12540716612378,True,database,database
2119,A Number After a Double Reversal,a-number-after-a-double-reversal,Easy,76.26686680113201,False,math,algorithms
2120,Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,Medium,83.35123935231371,False,"string,simulation",algorithms
2121,Intervals Between Identical Elements,intervals-between-identical-elements,Medium,43.341997991374726,False,"array,hash-table,prefix-sum",algorithms
2122,Recover the Original Array,recover-the-original-array,Hard,38.293058195311794,False,"array,hash-table,sorting,enumeration",algorithms
2123,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,Hard,41.457124435847845,True,"array,graph,matrix",algorithms
2124,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,Easy,71.38635061370971,False,string,algorithms
2125,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,Medium,82.53529034327879,False,"array,math,string,matrix",algorithms
2126,Destroying Asteroids,destroying-asteroids,Medium,49.73694620253165,False,"array,greedy,sorting",algorithms
2127,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,Hard,34.24542850848204,False,"depth-first-search,graph,topological-sort",algorithms
2128,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,Medium,76.32030310012033,True,"array,math,bit-manipulation,matrix",algorithms
2129,Capitalize the Title,capitalize-the-title,Easy,61.58321246137353,False,string,algorithms
2130,Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,Medium,81.14482913074018,False,"linked-list,two-pointers,stack",algorithms
2131,Longest Palindrome by Concatenating Two Letter Words,longest-palindrome-by-concatenating-two-letter-words,Medium,48.86145303295822,False,"array,hash-table,string,greedy,counting",algorithms
2132,Stamping the Grid,stamping-the-grid,Hard,31.106170762482726,False,"array,greedy,matrix,prefix-sum",algorithms
2133,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,Easy,52.78385253949834,False,"array,hash-table,matrix",algorithms
2134,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,Medium,51.01003748333375,False,"array,sliding-window",algorithms
2135,Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,Medium,42.81557309775715,False,"array,hash-table,string,bit-manipulation,sorting",algorithms
2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,Hard,74.3410903600617,False,"array,greedy,sorting",algorithms
2137,Pour Water Between Buckets to Make Water Levels Equal,pour-water-between-buckets-to-make-water-levels-equal,Medium,67.06031210459722,True,"array,binary-search",algorithms
2138,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,Easy,65.31028070661313,False,"string,simulation",algorithms
2139,Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,Medium,48.48906089566385,False,"math,greedy",algorithms
2140,Solving Questions With Brainpower,solving-questions-with-brainpower,Medium,46.16275925997451,False,"array,dynamic-programming",algorithms
2141,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,Hard,39.19614620872251,False,"array,binary-search,greedy,sorting",algorithms
2142,The Number of Passengers in Each Bus I,the-number-of-passengers-in-each-bus-i,Medium,50.89268387347177,True,database,database
2143,Choose Numbers From Two Arrays in Range,choose-numbers-from-two-arrays-in-range,Hard,52.585579024034956,True,"array,dynamic-programming",algorithms
2144,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,Easy,61.01019967315965,False,"array,greedy,sorting",algorithms
2145,Count the Hidden Sequences,count-the-hidden-sequences,Medium,36.72374664741077,False,"array,prefix-sum",algorithms
2146,K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,Medium,41.19833964988269,False,"array,breadth-first-search,sorting,heap-priority-queue,matrix",algorithms
2147,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,Hard,39.89874743595339,False,"math,string,dynamic-programming",algorithms
2148,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,Easy,59.901123881285066,False,"array,sorting",algorithms
2149,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,Medium,80.92229111541145,False,"array,two-pointers,simulation",algorithms
2150,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,Medium,60.71346551328178,False,"array,hash-table,counting",algorithms
2151,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,Hard,48.918507586588575,False,"array,backtracking,bit-manipulation,enumeration",algorithms
2152,Minimum Number of Lines to Cover Points,minimum-number-of-lines-to-cover-points,Medium,46.19545618463758,True,"array,hash-table,math,dynamic-programming,backtracking,bit-manipulation,geometry,bitmask",algorithms
2153,The Number of Passengers in Each Bus II,the-number-of-passengers-in-each-bus-ii,Hard,49.52204748689485,True,database,database
2154,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,Easy,73.06203021790297,False,"array,hash-table,sorting,simulation",algorithms
2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,Medium,63.495857233906946,False,array,algorithms
2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,Hard,22.14985039386106,False,"string,sliding-window,rolling-hash,hash-function",algorithms
2157,Groups of Strings,groups-of-strings,Hard,25.472061657032757,False,"string,bit-manipulation,union-find",algorithms
2158,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,Hard,54.5918743095618,True,"array,segment-tree,ordered-set",algorithms
2159,Order Two Columns Independently,order-two-columns-independently,Medium,62.77724204435873,True,database,database
2160,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,Easy,87.6418822519349,False,"math,greedy,sorting",algorithms
2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,Medium,84.53871917182583,False,"array,two-pointers,simulation",algorithms
2162,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,Medium,39.767044761556285,False,"math,enumeration",algorithms
2163,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,Hard,46.99679658302189,False,"array,dynamic-programming,heap-priority-queue",algorithms
2164,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,Easy,65.9763413318954,False,"array,sorting",algorithms
2165,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,Medium,51.45306737212042,False,"math,sorting",algorithms
2166,Design Bitset,design-bitset,Medium,31.58959740990991,False,"array,hash-table,design",algorithms
2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,Hard,40.22410338199812,False,"string,dynamic-programming",algorithms
2168,Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,Medium,59.34897804693414,True,"hash-table,string,rolling-hash,counting,hash-function",algorithms
2169,Count Operations to Obtain Zero,count-operations-to-obtain-zero,Easy,75.34784383931657,False,"math,simulation",algorithms
2170,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,Medium,33.17879495729392,False,"array,hash-table,greedy,counting",algorithms
2171,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,Medium,42.14633537270571,False,"array,sorting,prefix-sum",algorithms
2172,Maximum AND Sum of Array,maximum-and-sum-of-array,Hard,48.250840941854875,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2173,Longest Winning Streak,longest-winning-streak,Hard,58.395747765160664,True,database,database
2174,Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,Medium,68.42014784253051,True,"array,bit-manipulation,breadth-first-search,matrix",algorithms
2175,The Change in Global Rankings,the-change-in-global-rankings,Medium,68.04042005151575,True,database,database
2176,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,Easy,80.3489291361219,False,array,algorithms
2177,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,Medium,63.896715589385586,False,"math,simulation",algorithms
2178,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,Medium,59.22885893052957,False,"math,backtracking,greedy",algorithms
2179,Count Good Triplets in an Array,count-good-triplets-in-an-array,Hard,37.948031828744455,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2180,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,Easy,64.974699280374,False,"math,simulation",algorithms
2181,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,Medium,86.6885490077094,False,"linked-list,simulation",algorithms
2182,Construct String With Repeat Limit,construct-string-with-repeat-limit,Medium,52.19947031845488,False,"string,greedy,heap-priority-queue,counting",algorithms
2183,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,Hard,28.599092901187383,False,"array,math,number-theory",algorithms
2184,Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,Medium,50.900852303376844,True,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2185,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,Easy,77.19045923816304,False,"array,string",algorithms
2186,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,Medium,72.13271302644466,False,"hash-table,string,counting",algorithms
2187,Minimum Time to Complete Trips,minimum-time-to-complete-trips,Medium,32.15303215303215,False,"array,binary-search",algorithms
2188,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,Hard,41.68312387791742,False,"array,dynamic-programming",algorithms
2189,Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,Medium,62.67474370922647,True,"math,dynamic-programming",algorithms
2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,Easy,60.302740364564166,False,"array,hash-table,counting",algorithms
2191,Sort the Jumbled Numbers,sort-the-jumbled-numbers,Medium,45.492680923465045,False,"array,sorting",algorithms
2192,All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,Medium,50.57543672618904,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,Hard,51.60907412292271,False,"two-pointers,string,greedy,binary-indexed-tree",algorithms
2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,Easy,85.40639381985535,False,string,algorithms
2195,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,Medium,25.144721608251764,False,"array,math,greedy,sorting",algorithms
2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,Medium,72.26733480242702,False,"array,hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,Hard,38.687350005217205,False,"array,math,stack,number-theory",algorithms
2198,Number of Single Divisor Triplets,number-of-single-divisor-triplets,Medium,56.09375,True,math,algorithms
2199,Finding the Topic of Each Post,finding-the-topic-of-each-post,Hard,49.930118798043324,True,database,database
2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,Easy,64.79560840131921,False,array,algorithms
2201,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,Medium,55.223632064475304,False,"array,hash-table,simulation",algorithms
2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,Medium,22.802612821549396,False,"array,greedy",algorithms
2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,Hard,36.02652873946776,False,"graph,shortest-path",algorithms
2204,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,Hard,70.10154193305755,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
2205,The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,Easy,50.63909234525348,True,database,database
2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,Easy,74.40448313173236,False,"array,hash-table,bit-manipulation,counting",algorithms
2207,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,Medium,33.11795374537677,False,"string,greedy,prefix-sum",algorithms
2208,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,Medium,45.207015869228016,False,"array,greedy,heap-priority-queue",algorithms
2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,Hard,33.93238565220594,False,"string,dynamic-programming,prefix-sum",algorithms
2210,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,Easy,58.30058246165629,False,array,algorithms
2211,Count Collisions on a Road,count-collisions-on-a-road,Medium,42.141381684645395,False,"string,stack",algorithms
2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,Medium,49.12059774167821,False,"array,bit-manipulation,recursion,enumeration",algorithms
2213,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,Hard,31.02721349175929,False,"array,string,segment-tree,ordered-set",algorithms
2214,Minimum Health to Beat Game,minimum-health-to-beat-game,Medium,57.891327982234976,True,"array,greedy,prefix-sum",algorithms
2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,Easy,69.9468002364434,False,"array,hash-table",algorithms
2216,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,Medium,46.62898352987038,False,"array,stack,greedy",algorithms
2217,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,Medium,34.162245252144594,False,"array,math",algorithms
2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,Hard,47.947073566268614,False,"array,dynamic-programming,prefix-sum",algorithms
2219,Maximum Sum Score of Array,maximum-sum-score-of-array,Medium,60.285374554102255,True,"array,prefix-sum",algorithms
2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,Easy,82.16592780240659,False,bit-manipulation,algorithms
2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,Medium,78.66194105937758,False,"array,math,simulation,combinatorics",algorithms
2222,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,Medium,51.326333833297625,False,"string,dynamic-programming,prefix-sum",algorithms
2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,Hard,37.116929485272244,False,"string,binary-search,rolling-hash,suffix-array,string-matching,hash-function",algorithms
2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,Easy,65.4545056484806,False,"string,greedy",algorithms
2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,Medium,73.21240042230541,False,"array,hash-table,sorting,counting",algorithms
2226,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,Medium,36.32735163216497,False,"array,binary-search",algorithms
2227,Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,Hard,39.43453604010849,False,"array,hash-table,string,design,trie",algorithms
2228,Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,Medium,44.42313838286992,True,database,database
2229,Check if an Array Is Consecutive,check-if-an-array-is-consecutive,Easy,61.17545375972342,True,array,algorithms
2230,The Users That Are Eligible for Discount,the-users-that-are-eligible-for-discount,Easy,50.759930915371335,True,database,database
2231,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,Easy,60.70215901082708,False,"sorting,heap-priority-queue",algorithms
2232,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,Medium,65.40290800380487,False,"string,enumeration",algorithms
2233,Maximum Product After K Increments,maximum-product-after-k-increments,Medium,41.241418764302054,False,"array,greedy,heap-priority-queue",algorithms
2234,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,Hard,28.520499108734406,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
2235,Add Two Integers,add-two-integers,Easy,89.25264772021119,False,math,algorithms
2236,Root Equals Sum of Children,root-equals-sum-of-children,Easy,86.0428012442844,False,"tree,binary-tree",algorithms
2237,Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,Medium,66.27151051625239,True,"array,prefix-sum",algorithms
2238,Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,Medium,75.81175503493628,True,database,database
2239,Find Closest Number to Zero,find-closest-number-to-zero,Easy,45.80452400153356,False,array,algorithms
2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,Medium,57.06985691956235,False,"math,enumeration",algorithms
2241,Design an ATM Machine,design-an-atm-machine,Medium,38.748429407618524,False,"array,greedy,design",algorithms
2242,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,Hard,37.635557016102524,False,"array,graph,sorting,enumeration",algorithms
2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,Easy,66.57447068902215,False,"string,simulation",algorithms
2244,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,Medium,63.1268942354727,False,"array,hash-table,greedy,counting",algorithms
2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,Medium,34.94556113902848,False,"array,matrix,prefix-sum",algorithms
2246,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,Hard,45.21536519853726,False,"array,string,tree,depth-first-search,graph,topological-sort",algorithms
2247,Maximum Cost of Trip With K Highways,maximum-cost-of-trip-with-k-highways,Hard,49.35579781962339,True,"dynamic-programming,bit-manipulation,graph,bitmask",algorithms
2248,Intersection of Multiple Arrays,intersection-of-multiple-arrays,Easy,69.22533011033825,False,"array,hash-table,counting",algorithms
2249,Count Lattice Points Inside a Circle,count-lattice-points-inside-a-circle,Medium,50.4355852997173,False,"array,hash-table,math,geometry,enumeration",algorithms
2250,Count Number of Rectangles Containing Each Point,count-number-of-rectangles-containing-each-point,Medium,34.09192992963018,False,"array,binary-search,binary-indexed-tree,sorting",algorithms
2251,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,Hard,51.7401896806752,False,"array,hash-table,binary-search,sorting,prefix-sum,ordered-set",algorithms
2252,Dynamic Pivoting of a Table,dynamic-pivoting-of-a-table,Hard,56.993006993006986,True,database,database
2253,Dynamic Unpivoting of a Table,dynamic-unpivoting-of-a-table,Hard,68.02610114192495,True,database,database
2254,Design Video Sharing Platform,design-video-sharing-platform,Hard,64.74358974358975,True,"hash-table,stack,design,ordered-set",algorithms
2255,Count Prefixes of a Given String,count-prefixes-of-a-given-string,Easy,73.23501527441273,False,"array,string",algorithms
2256,Minimum Average Difference,minimum-average-difference,Medium,43.1508220662364,False,"array,prefix-sum",algorithms
2257,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,Medium,52.36323036844064,False,"array,matrix,simulation",algorithms
2258,Escape the Spreading Fire,escape-the-spreading-fire,Hard,34.93723849372385,False,"array,binary-search,breadth-first-search,matrix",algorithms
2259,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,Easy,46.719446337754945,False,"string,greedy,enumeration",algorithms
2260,Minimum Consecutive Cards to Pick Up,minimum-consecutive-cards-to-pick-up,Medium,51.55531014172649,False,"array,hash-table,sliding-window",algorithms
2261,K Divisible Elements Subarrays,k-divisible-elements-subarrays,Medium,47.70407523510972,False,"array,hash-table,trie,rolling-hash,hash-function,enumeration",algorithms
2262,Total Appeal of A String,total-appeal-of-a-string,Hard,57.778251826569246,False,"hash-table,string,dynamic-programming",algorithms
2263,Make Array Non-decreasing or Non-increasing,make-array-non-decreasing-or-non-increasing,Hard,67.53645433614736,True,"dynamic-programming,greedy",algorithms
2264,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,Easy,59.249440808549416,False,string,algorithms
2265,Count Nodes Equal to Average of Subtree,count-nodes-equal-to-average-of-subtree,Medium,85.50648308379104,False,"tree,depth-first-search,binary-tree",algorithms
2266,Count Number of Texts,count-number-of-texts,Medium,47.22589167767503,False,"hash-table,math,string,dynamic-programming",algorithms
2267, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,Hard,38.07909246466823,False,"array,dynamic-programming,matrix",algorithms
2268,Minimum Number of Keypresses,minimum-number-of-keypresses,Medium,73.7915288930877,True,"array,string,greedy,sorting,counting",algorithms
2269,Find the K-Beauty of a Number,find-the-k-beauty-of-a-number,Easy,57.13031228846893,False,"math,string,sliding-window",algorithms
2270,Number of Ways to Split Array,number-of-ways-to-split-array,Medium,45.3822832044156,False,"array,prefix-sum",algorithms
2271,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,Medium,32.98768802667157,False,"array,binary-search,greedy,sorting,prefix-sum",algorithms
2272,Substring With Largest Variance,substring-with-largest-variance,Hard,37.24837293779325,False,"array,dynamic-programming",algorithms
2273,Find Resultant Array After Removing Anagrams,find-resultant-array-after-removing-anagrams,Easy,58.25106249276513,False,"array,hash-table,string,sorting",algorithms
2274,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,Medium,52.12086882638722,False,"array,sorting",algorithms
2275,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,Medium,72.4618572235826,False,"array,hash-table,bit-manipulation,counting",algorithms
2276,Count Integers in Intervals,count-integers-in-intervals,Hard,34.48590925962939,False,"design,segment-tree,ordered-set",algorithms
2277,Closest Node to Path in Tree,closest-node-to-path-in-tree,Hard,63.693398799781775,True,"array,tree,depth-first-search,breadth-first-search",algorithms
2278,Percentage of Letter in String,percentage-of-letter-in-string,Easy,74.1583897336732,False,string,algorithms
2279,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,Medium,67.89095888137422,False,"array,greedy,sorting",algorithms
2280,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,Medium,24.199434827874196,False,"array,math,geometry,sorting,number-theory",algorithms
2281,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,Hard,27.74068719169927,False,"array,stack,monotonic-stack,prefix-sum",algorithms
2282,Number of People That Can Be Seen in a Grid,number-of-people-that-can-be-seen-in-a-grid,Medium,50.1681883709755,True,"array,stack,matrix,monotonic-stack",algorithms
2283,Check if Number Has Equal Digit Count and Digit Value,check-if-number-has-equal-digit-count-and-digit-value,Easy,73.3661641685125,False,"hash-table,string,counting",algorithms
2284,Sender With Largest Word Count,sender-with-largest-word-count,Medium,55.93243551700525,False,"array,hash-table,string,counting",algorithms
2285,Maximum Total Importance of Roads,maximum-total-importance-of-roads,Medium,60.78694148864885,False,"greedy,graph,sorting,heap-priority-queue",algorithms
2286,Booking Concert Tickets in Groups,booking-concert-tickets-in-groups,Hard,15.462934716290421,False,"binary-search,design,binary-indexed-tree,segment-tree",algorithms
2287,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,Easy,57.9869474811109,False,"hash-table,string,counting",algorithms
2288,Apply Discount to Prices,apply-discount-to-prices,Medium,27.701527812948424,False,string,algorithms
2289,Steps to Make Array Non-decreasing,steps-to-make-array-non-decreasing,Medium,21.280852834779267,False,"array,linked-list,stack,monotonic-stack",algorithms
2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,Hard,48.95744541341551,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
2291,Maximum Profit From Trading Stocks,maximum-profit-from-trading-stocks,Medium,45.171773444753946,True,"array,dynamic-programming",algorithms
2292,Products With Three or More Orders in Two Consecutive Years,products-with-three-or-more-orders-in-two-consecutive-years,Medium,40.0562851782364,True,database,database
2293,Min Max Game,min-max-game,Easy,64.08363846598574,False,"array,simulation",algorithms
2294,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,Medium,72.74715771803545,False,"array,greedy,sorting",algorithms
2295,Replace Elements in an Array,replace-elements-in-an-array,Medium,57.58527629075786,False,"array,hash-table,simulation",algorithms
2296,Design a Text Editor,design-a-text-editor,Hard,40.33383158943697,False,"linked-list,string,stack,design,simulation,doubly-linked-list",algorithms
2297,Jump Game VIII,jump-game-viii,Medium,56.70934091986724,True,"array,dynamic-programming,stack,graph,monotonic-stack,shortest-path",algorithms
2298,Tasks Count in the Weekend,tasks-count-in-the-weekend,Medium,86.84375,True,database,database
2299,Strong Password Checker II,strong-password-checker-ii,Easy,56.46547240080727,False,string,algorithms
2300,Successful Pairs of Spells and Potions,successful-pairs-of-spells-and-potions,Medium,32.10068412792735,False,"array,two-pointers,binary-search,sorting",algorithms
2301,Match Substring After Replacement,match-substring-after-replacement,Hard,39.21060318387615,False,"array,hash-table,string,string-matching",algorithms
2302,Count Subarrays With Score Less Than K,count-subarrays-with-score-less-than-k,Hard,52.177065709057004,False,"array,binary-search,sliding-window,prefix-sum",algorithms
2303,Calculate Amount Paid in Taxes,calculate-amount-paid-in-taxes,Easy,63.86459000071119,False,"array,simulation",algorithms
2304,Minimum Path Cost in a Grid,minimum-path-cost-in-a-grid,Medium,65.77379962067015,False,"array,dynamic-programming,matrix",algorithms
2305,Fair Distribution of Cookies,fair-distribution-of-cookies,Medium,62.338168304962835,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
2306,Naming a Company,naming-a-company,Hard,34.55013301932051,False,"array,hash-table,string,bit-manipulation,enumeration",algorithms
